120,8,1293,536,-1,-1,-1,-1
120,11,1469,550,-1,-1,-1,-1
120,12,1412,489,-1,-1,-1,-1
121,8,1293,536,-1,-1,-1,-1
121,11,1469,550,-1,-1,-1,-1
121,12,1412,489,-1,-1,-1,-1
122,8,1293,536,-1,-1,-1,-1
122,11,1469,550,-1,-1,-1,-1
122,12,1412,489,-1,-1,-1,-1
123,8,1292,536,-1,-1,-1,-1
123,11,1469,550,-1,-1,-1,-1
123,12,1412,489,-1,-1,-1,-1
124,8,1292,536,-1,-1,-1,-1
124,11,1469,550,-1,-1,-1,-1
124,12,1412,489,-1,-1,-1,-1
125,8,1292,536,-1,-1,-1,-1
125,11,1469,550,-1,-1,-1,-1
125,12,1412,489,-1,-1,-1,-1
126,8,1292,536,-1,-1,-1,-1
126,11,1469,550,-1,-1,-1,-1
126,12,1412,489,-1,-1,-1,-1
127,8,1292,536,-1,-1,-1,-1
127,11,1469,550,-1,-1,-1,-1
127,12,1412,489,-1,-1,-1,-1
128,8,1293,536,-1,-1,-1,-1
128,11,1469,550,-1,-1,-1,-1
128,12,1412,489,-1,-1,-1,-1
129,8,1292,536,-1,-1,-1,-1
129,11,1469,550,-1,-1,-1,-1
129,12,1412,489,-1,-1,-1,-1
130,8,1292,536,-1,-1,-1,-1
130,11,1469,550,-1,-1,-1,-1
130,12,1412,489,-1,-1,-1,-1
131,8,1292,536,-1,-1,-1,-1
131,11,1469,550,-1,-1,-1,-1
131,12,1412,489,-1,-1,-1,-1
132,8,1291,536,-1,-1,-1,-1
132,11,1469,550,-1,-1,-1,-1
132,12,1412,489,-1,-1,-1,-1
132,13,695,1079,-1,-1,-1,-1
133,8,1290,536,-1,-1,-1,-1
133,11,1469,550,-1,-1,-1,-1
133,12,1412,489,-1,-1,-1,-1
133,13,695,1079,-1,-1,-1,-1
134,8,1291,536,-1,-1,-1,-1
134,11,1469,550,-1,-1,-1,-1
134,12,1412,489,-1,-1,-1,-1
134,13,695,1079,-1,-1,-1,-1
134,14,792,1080,-1,-1,-1,-1
134,15,1099,1079,-1,-1,-1,-1
135,8,1291,536,-1,-1,-1,-1
135,11,1469,550,-1,-1,-1,-1
135,12,1412,489,-1,-1,-1,-1
135,13,695,1079,-1,-1,-1,-1
135,14,792,1080,-1,-1,-1,-1
135,15,1122,1079,-1,-1,-1,-1
135,16,857,1078,-1,-1,-1,-1
136,8,1291,536,-1,-1,-1,-1
136,11,1469,550,-1,-1,-1,-1
136,12,1412,489,-1,-1,-1,-1
136,13,695,1079,-1,-1,-1,-1
136,14,792,1080,-1,-1,-1,-1
136,15,1122,1079,-1,-1,-1,-1
136,16,857,1078,-1,-1,-1,-1
136,17,1177,1077,-1,-1,-1,-1
136,18,908,1068,-1,-1,-1,-1
137,8,1291,536,-1,-1,-1,-1
137,11,1469,550,-1,-1,-1,-1
137,12,1412,489,-1,-1,-1,-1
137,13,695,1079,-1,-1,-1,-1
137,14,792,1080,-1,-1,-1,-1
137,15,1122,1079,-1,-1,-1,-1
137,16,857,1078,-1,-1,-1,-1
137,17,1207,1077,-1,-1,-1,-1
137,18,908,1068,-1,-1,-1,-1
137,19,957,1036,-1,-1,-1,-1
138,8,1290,536,-1,-1,-1,-1
138,11,1469,550,-1,-1,-1,-1
138,12,1412,489,-1,-1,-1,-1
138,13,695,1079,-1,-1,-1,-1
138,14,792,1080,-1,-1,-1,-1
138,15,1122,1079,-1,-1,-1,-1
138,16,857,1078,-1,-1,-1,-1
138,17,1231,1076,-1,-1,-1,-1
138,18,908,1068,-1,-1,-1,-1
138,19,957,1036,-1,-1,-1,-1
138,20,1003,1003,-1,-1,-1,-1
139,8,1290,536,-1,-1,-1,-1
139,11,1469,550,-1,-1,-1,-1
139,12,1412,489,-1,-1,-1,-1
139,13,695,1079,-1,-1,-1,-1
139,14,792,1080,-1,-1,-1,-1
139,15,1122,1079,-1,-1,-1,-1
139,16,857,1078,-1,-1,-1,-1
139,17,1231,1076,-1,-1,-1,-1
139,18,908,1068,-1,-1,-1,-1
139,19,957,1036,-1,-1,-1,-1
139,20,1003,1003,-1,-1,-1,-1
139,21,1295,1076,-1,-1,-1,-1
139,22,1048,970,-1,-1,-1,-1
140,8,1290,536,-1,-1,-1,-1
140,11,1469,550,-1,-1,-1,-1
